id,name,city,state,category,tags,rating,price_estimate,duration_hours,latitude,longitude,popularity_score,best_time,family_friendly,foreign_tourist_friendly,description,image_url
P227,Jai Vilas Palace,Gwalior,Madhya Pradesh,palace,"palace,museum,royal,heritage",4.6,300,2,26.2333,78.1878,82,winter,true,true,"Popular royal palace in Gwalior with royal architecture, local history, and royal.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Gwalior_Fort_front.jpg/3840px-Gwalior_Fort_front.jpg
P228,Sun Temple Gwalior,Gwalior,Madhya Pradesh,temple,"temple,architecture,quiet,landmark",4.4,0,1,26.2103,78.1948,68,winter,true,true,"Popular sacred temple in Gwalior with spiritual atmosphere, striking architecture, and quiet.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Gwalior_Fort_front.jpg/3840px-Gwalior_Fort_front.jpg
P229,Tansen Tomb,Gwalior,Madhya Pradesh,heritage,"heritage,music,history,calm",4.3,0,1,26.2243,78.1738,61,winter,true,true,"Popular heritage landmark in Gwalior with heritage appeal, music, and rich history.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Gwalior_Fort_front.jpg/3840px-Gwalior_Fort_front.jpg
P230,Sarafa Bazaar,Gwalior,Madhya Pradesh,market,"market,shopping,food,local",4.2,0,1.5,26.2063,78.1768,64,winter,true,true,"Popular local market in Gwalior with local shopping, shopping, and local food culture.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Gwalior_Fort_front.jpg/3840px-Gwalior_Fort_front.jpg
P231,Lingaraj Temple,Bhubaneswar,Odisha,temple,"temple,heritage,spiritual,iconic",4.7,0,1.5,20.3061,85.8345,92,winter,true,true,"Popular sacred temple in Bhubaneswar with spiritual atmosphere, heritage appeal, and iconic city identity.",https://upload.wikimedia.org/wikipedia/commons/2/2a/Tawang_Monastery_%28Tibetan_Buddhist%29.jpg
P232,Mukteshwar Temple,Bhubaneswar,Odisha,temple,"temple,architecture,heritage,quiet",4.6,0,1,20.3111,85.8295,78,winter,true,true,"Popular sacred temple in Bhubaneswar with spiritual atmosphere, striking architecture, and heritage appeal.",https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Tawang_Gate.jpg/3840px-Tawang_Gate.jpg
P233,Udayagiri Khandagiri Caves,Bhubaneswar,Odisha,heritage,"caves,history,heritage,viewpoint",4.5,25,2,20.2881,85.8365,80,winter,true,true,"Popular heritage landmark in Bhubaneswar with cave exploration, rich history, and heritage appeal.",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Bhubaneswar_skyline_121224.jpg/500px-Bhubaneswar_skyline_121224.jpg
P234,Odisha State Museum,Bhubaneswar,Odisha,museum,"museum,history,culture,artifacts",4.3,20,1.5,20.3021,85.8155,66,winter,true,true,"Popular cultural museum in Bhubaneswar with local history, rich history, and cultural experiences.",https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Bong_bong_falls.jpg/500px-Bong_bong_falls.jpg
P235,Ekamra Haat,Bhubaneswar,Odisha,market,"market,crafts,shopping,culture",4.4,0,1.5,20.2841,85.8185,70,winter,true,true,"Popular local market in Bhubaneswar with local shopping, crafts, and shopping.",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Bhubaneswar_skyline_121224.jpg/500px-Bhubaneswar_skyline_121224.jpg
P236,Jagannath Temple,Puri,Odisha,temple,"temple,spiritual,pilgrimage,heritage",4.8,0,2,19.8235,85.8412,98,winter,true,true,"Popular sacred temple in Puri with spiritual atmosphere, pilgrimage value, and heritage appeal.",https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Shri_Jagannatha_Temple.jpg/3840px-Shri_Jagannatha_Temple.jpg
P237,Puri Beach,Puri,Odisha,beach,"beach,sunrise,coastal,relaxed",4.5,0,2.5,19.8285,85.8362,84,winter,true,true,"Popular beach escape in Puri with beachfront scenery, sunrise views, and coastal charm.",https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Shri_Jagannatha_Temple.jpg/3840px-Shri_Jagannatha_Temple.jpg
P238,Narendra Tank,Puri,Odisha,lake,"lake,temple,heritage,calm",4.3,0,1,19.8055,85.8432,64,winter,true,true,"Popular lakeside attraction in Puri with lake views, spiritual atmosphere, and heritage appeal.",https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Shri_Jagannatha_Temple.jpg/3840px-Shri_Jagannatha_Temple.jpg
P239,Sudarshan Crafts Museum,Puri,Odisha,museum,"museum,crafts,culture,art",4.2,20,1.5,19.8195,85.8222,60,winter,true,true,"Popular cultural museum in Puri with local history, crafts, and cultural experiences.",https://upload.wikimedia.org/wikipedia/commons/b/b2/Bumla-Pass.jpg
P240,Swargadwar,Puri,Odisha,heritage,"ghat,beach,spiritual,rituals",4.3,0,1,19.8015,85.8252,67,winter,true,true,"Popular heritage landmark in Puri with ghat atmosphere, beachfront scenery, and spiritual atmosphere.",https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Shri_Jagannatha_Temple.jpg/3840px-Shri_Jagannatha_Temple.jpg
P241,Konark Sun Temple,Konark,Odisha,heritage,"unesco,temple,architecture,iconic",4.8,40,2.5,19.8976,86.1045,96,winter,true,true,"Popular heritage landmark in Konark with UNESCO heritage value, spiritual atmosphere, and striking architecture.",https://upload.wikimedia.org/wikipedia/commons/f/fe/Front_View_of_Cellular_Jail%2C_Port_Blair.JPG
P242,Chandrabhaga Beach,Konark,Odisha,beach,"beach,sunrise,coastal,scenic",4.5,0,2,19.9026,86.0995,79,winter,true,true,"Popular beach escape in Konark with beachfront scenery, sunrise views, and coastal charm.",https://upload.wikimedia.org/wikipedia/commons/1/1f/Radha_Nagar_beach%2C_Havelock_Island%2C_Andamn%2C_India-_Sun_set_view.jpg
P243,ASI Museum Konark,Konark,Odisha,museum,"museum,history,artifacts,heritage",4.2,10,1.5,19.8796,86.1065,61,winter,true,true,"Popular cultural museum in Konark with local history, rich history, and artifacts.",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/South_End_of_Ross_Island.jpg/1920px-South_End_of_Ross_Island.jpg
P244,Ramachandi Temple,Konark,Odisha,temple,"temple,coastal,spiritual,quiet",4.3,0,1,19.8936,86.0855,58,winter,true,true,"Popular sacred temple in Konark with spiritual atmosphere, coastal charm, and quiet.",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Maa_Ramachnadi_Temple.jpg/3840px-Maa_Ramachnadi_Temple.jpg
P245,Konark Bazaar,Konark,Odisha,market,"market,crafts,shopping,local",4.1,0,1,19.8756,86.0885,55,winter,true,true,"Popular local market in Konark with local shopping, crafts, and shopping.",https://upload.wikimedia.org/wikipedia/commons/c/cc/Pipili%2C_Odisha_01.jpg
P246,MG Marg,Gangtok,Sikkim,market,"market,walks,cafes,shopping",4.7,0,2,27.3489,88.6165,90,summer,true,true,"Popular local market in Gangtok with local shopping, walks, and cafes.",https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/M.G._Marg%2C_Gangtok_01.jpg/3840px-M.G._Marg%2C_Gangtok_01.jpg
P247,Rumtek Monastery,Gangtok,Sikkim,heritage,"monastery,heritage,spiritual,architecture",4.7,10,2,27.3539,88.6115,86,summer,true,true,"Popular heritage landmark in Gangtok with monastic calm, heritage appeal, and spiritual atmosphere.",https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/M.G._Marg%2C_Gangtok_01.jpg/3840px-M.G._Marg%2C_Gangtok_01.jpg
P248,Tashi View Point,Gangtok,Sikkim,viewpoint,"viewpoint,himalaya,sunrise,scenic",4.5,0,1.5,27.3309,88.6185,78,summer,true,true,"Popular scenic viewpoint in Gangtok with panoramic views, himalaya, and sunrise views.",https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/M.G._Marg%2C_Gangtok_01.jpg/3840px-M.G._Marg%2C_Gangtok_01.jpg
P249,Enchey Monastery,Gangtok,Sikkim,heritage,"monastery,spiritual,quiet,heritage",4.4,0,1,27.3449,88.5975,68,summer,true,true,"Popular heritage landmark in Gangtok with monastic calm, spiritual atmosphere, and quiet.",https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/M.G._Marg%2C_Gangtok_01.jpg/3840px-M.G._Marg%2C_Gangtok_01.jpg
P250,Tsomgo Lake,Gangtok,Sikkim,lake,"lake,scenic,day-trip,mountains",4.8,0,3,27.3269,88.6005,92,summer,true,true,"Popular lakeside attraction in Gangtok with lake views, scenic, and day trip.",https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Centaur_Oakblue_andamans_at_Mt_Harriet_National_Park.jpg/960px-Centaur_Oakblue_andamans_at_Mt_Harriet_National_Park.jpg
P251,Shillong Peak,Shillong,Meghalaya,viewpoint,"viewpoint,hills,city-view,scenic",4.6,30,1.5,25.5888,91.9033,86,summer,true,true,"Popular scenic viewpoint in Shillong with panoramic views, hill scenery, and city views.",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Panaji%2C_nostra_signora_dell%27immacolata_concezione%2C_esterno_04.jpg/3840px-Panaji%2C_nostra_signora_dell%27immacolata_concezione%2C_esterno_04.jpg
P252,Umiam Lake,Shillong,Meghalaya,lake,"lake,boating,scenic,relaxed",4.7,0,2,25.5938,91.8983,90,summer,true,true,"Popular lakeside attraction in Shillong with lake views, boating experiences, and scenic.",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Elephant_Falls_II%2C_Shillong.jpg/3840px-Elephant_Falls_II%2C_Shillong.jpg
P253,Elephant Falls,Shillong,Meghalaya,nature,"waterfall,nature,photography,family",4.5,20,1.5,25.5708,91.9053,82,summer,true,true,"Popular nature retreat in Shillong with waterfall views, natural beauty, and photo spots.",https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Fishing_Boats_anchored_at_Dona_Paula_%2C_Goa.jpg/1920px-Fishing_Boats_anchored_at_Dona_Paula_%2C_Goa.jpg
P254,Police Bazaar,Shillong,Meghalaya,market,"market,shopping,food,central",4.3,0,2,25.5848,91.8843,74,summer,true,true,"Popular local market in Shillong with local shopping, shopping, and local food culture.",https://upload.wikimedia.org/wikipedia/commons/b/b1/Fontainhas.jpg
P255,Ward's Lake,Shillong,Meghalaya,nature,"lake,garden,walks,relaxed",4.4,10,1.5,25.5668,91.8873,71,summer,true,true,"Popular nature retreat in Shillong with lake views, green spaces, and walks.",https://upload.wikimedia.org/wikipedia/commons/4/40/Reis_Magos_Fort_-_View_from_Mandovi_River.JPG
P256,Tawang Monastery,Tawang,Arunachal Pradesh,heritage,"monastery,spiritual,iconic,heritage",4.8,0,2.5,27.5966,91.8733,94,summer,true,true,"Popular heritage landmark in Tawang with monastic calm, spiritual atmosphere, and iconic city identity.",https://upload.wikimedia.org/wikipedia/commons/2/24/Maquinez_Palace%2C_Campal%2C_Panjim%2C_Goa%2C_India.JPG
P257,Sela Pass Viewpoint,Tawang,Arunachal Pradesh,viewpoint,"pass,mountains,scenic,road-trip",4.7,0,2,27.6016,91.8683,88,summer,true,true,"Popular scenic viewpoint in Tawang with pass, mountains, and scenic.",https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Entrance_to_Goa_State_Museum.jpg/1920px-Entrance_to_Goa_State_Museum.jpg
P258,Madhuri Lake,Tawang,Arunachal Pradesh,lake,"lake,scenic,high-altitude,photography",4.7,0,2,27.5786,91.8753,85,summer,true,true,"Popular lakeside attraction in Tawang with lake views, scenic, and high altitude.",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/TawangMonastery-ArunachalPradesh-1.jpg/3840px-TawangMonastery-ArunachalPradesh-1.jpg
P259,Tawang War Memorial,Tawang,Arunachal Pradesh,heritage,"memorial,history,patriotic,quiet",4.5,0,1.5,27.5926,91.8543,76,summer,true,true,"Popular heritage landmark in Tawang with memorial, rich history, and patriotic.",https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Salim_Ali_Sanctuary.jpg/1280px-Salim_Ali_Sanctuary.jpg
P260,Urgelling Monastery,Tawang,Arunachal Pradesh,heritage,"monastery,spiritual,quiet,heritage",4.3,0,1,27.5746,91.8573,66,summer,true,true,"Popular heritage landmark in Tawang with monastic calm, spiritual atmosphere, and quiet.",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/TawangMonastery-ArunachalPradesh-1.jpg/3840px-TawangMonastery-ArunachalPradesh-1.jpg
P261,Cellular Jail,Port Blair,Andaman and Nicobar Islands,heritage,"history,freedom,heritage,iconic",4.7,30,2.5,11.6734,92.7365,95,winter,true,true,"Popular heritage landmark in Port Blair with rich history, freedom, and heritage appeal.",https://upload.wikimedia.org/wikipedia/commons/4/4e/Tirumala_090615.jpg
P262,Corbyn's Cove Beach,Port Blair,Andaman and Nicobar Islands,beach,"beach,relaxed,coastal,family",4.4,0,2,11.6784,92.7315,80,winter,true,true,"Popular beach escape in Port Blair with beachfront scenery, relaxed, and coastal charm.",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/View_from_South_Point%2C_%28Port_Blair%2C_India%29.jpg/1280px-View_from_South_Point%2C_%28Port_Blair%2C_India%29.jpg
P263,Ross Island Ruins,Port Blair,Andaman and Nicobar Islands,heritage,"island,ruins,history,boat-ride",4.6,0,3,11.6554,92.7385,84,winter,true,true,"Popular heritage landmark in Port Blair with island scenery, ruins, and rich history.",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/View_from_South_Point%2C_%28Port_Blair%2C_India%29.jpg/1280px-View_from_South_Point%2C_%28Port_Blair%2C_India%29.jpg
P264,Samudrika Naval Marine Museum,Port Blair,Andaman and Nicobar Islands,museum,"museum,marine,learning,family",4.5,50,1.5,11.6694,92.7175,73,winter,true,true,"Popular cultural museum in Port Blair with local history, marine, and learning.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Sri_Venkateswara_National_Park_Tirumala_Hills_01.jpg/1920px-Sri_Venkateswara_National_Park_Tirumala_Hills_01.jpg
P265,Chidiya Tapu Sunset Point,Port Blair,Andaman and Nicobar Islands,viewpoint,"sunset,viewpoint,birding,scenic",4.6,0,2,11.6114,92.7205,79,winter,true,true,"Popular scenic viewpoint in Port Blair with sunset views, panoramic views, and birding.",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/View_from_South_Point%2C_%28Port_Blair%2C_India%29.jpg/1280px-View_from_South_Point%2C_%28Port_Blair%2C_India%29.jpg
P266,Fontainhas Latin Quarter,Panaji,Goa,heritage,"heritage,colonial,walks,photography",4.6,0,1.5,15.5009,73.8378,82,winter,true,true,"Popular heritage landmark in Panaji with heritage appeal, colonial, and walks.",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Panaji_City.JPG/1920px-Panaji_City.JPG
P267,Our Lady of the Immaculate Conception Church,Panaji,Goa,heritage,"church,heritage,landmark,city",4.6,0,1,15.5059,73.8328,78,winter,true,true,"Popular heritage landmark in Panaji with church, heritage appeal, and landmark.",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Panaji_City.JPG/1920px-Panaji_City.JPG
P268,Miramar Beach,Panaji,Goa,beach,"beach,sunset,city,coastal",4.4,0,2,15.4829,73.8398,74,winter,true,true,"Popular beach escape in Panaji with beachfront scenery, sunset views, and city.",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Panaji_City.JPG/1920px-Panaji_City.JPG
P269,Goa State Museum,Panaji,Goa,museum,"museum,history,culture,learning",4.2,0,1.5,15.4969,73.8188,62,winter,true,true,"Popular cultural museum in Panaji with local history, rich history, and cultural experiences.",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Panaji_City.JPG/1920px-Panaji_City.JPG
P270,Panjim Market,Panaji,Goa,market,"market,shopping,local,food",4.3,0,1.5,15.4789,73.8218,66,winter,true,true,"Popular local market in Panaji with local shopping, shopping, and local.",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Panaji_City.JPG/1920px-Panaji_City.JPG
P271,Sri Venkateswara Temple,Tirupati,Andhra Pradesh,temple,"temple,spiritual,pilgrimage,iconic",4.9,0,3,13.6388,79.4292,99,winter,true,true,"Popular sacred temple in Tirupati with spiritual atmosphere, pilgrimage value, and iconic city identity.",https://upload.wikimedia.org/wikipedia/commons/e/e0/Varkala_beach_from_above.jpg
P272,Akasa Ganga,Tirupati,Andhra Pradesh,nature,"waterfall,spiritual,scenic,hills",4.5,0,1.5,13.6438,79.4242,76,winter,true,true,"Popular nature retreat in Tirupati with waterfall views, spiritual atmosphere, and scenic.",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Janardhana_swamy_temple.jpg/1280px-Janardhana_swamy_temple.jpg
P273,Silathoranam,Tirupati,Andhra Pradesh,heritage,"rock-arch,heritage,nature,viewpoint",4.4,0,1,13.6208,79.4312,69,winter,true,true,"Popular heritage landmark in Tirupati with rock arch, heritage appeal, and natural beauty.",https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Tirumala_090615.jpg/3840px-Tirumala_090615.jpg
P274,Kapila Theertham,Tirupati,Andhra Pradesh,temple,"temple,waterfall,spiritual,quiet",4.5,0,1.5,13.6348,79.4102,74,winter,true,true,"Popular sacred temple in Tirupati with spiritual atmosphere, waterfall views, and quiet.",https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Tirumala_090615.jpg/3840px-Tirumala_090615.jpg
P275,Chandragiri Fort,Tirupati,Andhra Pradesh,fort,"fort,history,heritage,architecture",4.3,20,1.5,13.6168,79.4132,67,winter,true,true,"Popular historic fort in Tirupati with fort architecture, rich history, and heritage appeal.",https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Varkala_sivagiri.jpg/1920px-Varkala_sivagiri.jpg
P276,Varkala Cliff,Varkala,Kerala,viewpoint,"cliff,coastal,sunset,cafes",4.8,0,2.5,8.7479,76.7263,94,winter,true,true,"Popular scenic viewpoint in Varkala with cliff, coastal charm, and sunset views.",https://upload.wikimedia.org/wikipedia/commons/e/ec/Anchutheng_fort.jpg
P277,Papanasam Beach,Varkala,Kerala,beach,"beach,relaxed,spiritual,coastal",4.6,0,2,8.7529,76.7213,87,winter,true,true,"Popular beach escape in Varkala with beachfront scenery, relaxed, and spiritual atmosphere.",https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Varkala_Beach%2C_Varkala%2C_Kerala.jpg/960px-Varkala_Beach%2C_Varkala%2C_Kerala.jpg
P278,Janardanaswamy Temple,Varkala,Kerala,temple,"temple,heritage,spiritual,local",4.4,0,1,8.7299,76.7283,70,winter,true,true,"Popular sacred temple in Varkala with spiritual atmosphere, heritage appeal, and local.",https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Varkala_Beach%2C_Varkala%2C_Kerala.jpg/960px-Varkala_Beach%2C_Varkala%2C_Kerala.jpg
P279,Kappil Beach,Varkala,Kerala,beach,"beach,backwaters,scenic,quiet",4.6,0,2.5,8.7439,76.7073,82,winter,true,true,"Popular beach escape in Varkala with beachfront scenery, backwaters, and scenic.",https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Varkala_Beach%2C_Varkala%2C_Kerala.jpg/960px-Varkala_Beach%2C_Varkala%2C_Kerala.jpg
P280,Varkala Aquarium,Varkala,Kerala,museum,"aquarium,family,marine,learning",4.1,120,1,8.7259,76.7103,58,winter,true,true,"Popular cultural museum in Varkala with aquarium, family outings, and marine.",https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Varkala_Beach%2C_Varkala%2C_Kerala.jpg/960px-Varkala_Beach%2C_Varkala%2C_Kerala.jpg
P281,Shore Temple,Mahabalipuram,Tamil Nadu,heritage,"temple,unesco,coastal,iconic",4.7,40,1.5,12.6369,80.2027,94,winter,true,true,"Popular heritage landmark in Mahabalipuram with spiritual atmosphere, UNESCO heritage value, and coastal charm.",https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Shore_Temple_-Mamallapuram_-Tamil_Nadu_-N-TN-C55.jpg/3840px-Shore_Temple_-Mamallapuram_-Tamil_Nadu_-N-TN-C55.jpg
P282,Five Rathas,Mahabalipuram,Tamil Nadu,heritage,"unesco,monolith,heritage,architecture",4.7,40,1.5,12.6419,80.1977,88,winter,true,true,"Popular heritage landmark in Mahabalipuram with UNESCO heritage value, monolith, and heritage appeal.",https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Descent_of_the_Ganges_01.jpg/3840px-Descent_of_the_Ganges_01.jpg
P283,Arjuna's Penance,Mahabalipuram,Tamil Nadu,heritage,"rock-carving,heritage,art,history",4.6,0,1,12.6189,80.2047,80,winter,true,true,"Popular heritage landmark in Mahabalipuram with rock carving, heritage appeal, and ART.",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Five_Rathas_at_Mahaballipuram%2CTamil_Nadu.jpg/1920px-Five_Rathas_at_Mahaballipuram%2CTamil_Nadu.jpg
P284,Mahabalipuram Beach,Mahabalipuram,Tamil Nadu,beach,"beach,coastal,walks,relaxed",4.3,0,2,12.6329,80.1837,72,winter,true,true,"Popular beach escape in Mahabalipuram with beachfront scenery, coastal charm, and walks.",https://upload.wikimedia.org/wikipedia/commons/8/83/Krishna_Butterball_Below_Mahabalipuram_Sep22_A7C_02490.jpg
P285,Krishna's Butter Ball,Mahabalipuram,Tamil Nadu,heritage,"rock-formation,photography,quirky,heritage",4.4,0,1,12.6149,80.1867,68,winter,true,true,"Popular heritage landmark in Mahabalipuram with rock formation, photo spots, and quirky.",https://upload.wikimedia.org/wikipedia/commons/d/d7/A_collage_of_Mamallapuram_town_Tamil_Nadu_India.jpg
P286,Nakki Lake,Mount Abu,Rajasthan,lake,"lake,boating,sunset,scenic",4.5,0,2,24.6026,72.7256,84,winter,true,true,"Popular lakeside attraction in Mount Abu with lake views, boating experiences, and sunset views.",https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Descent_of_the_Ganges_01.jpg/3840px-Descent_of_the_Ganges_01.jpg
P287,Dilwara Temples,Mount Abu,Rajasthan,temple,"temple,marble,heritage,architecture",4.8,0,2,24.6076,72.7206,92,winter,true,true,"Popular sacred temple in Mount Abu with spiritual atmosphere, marble, and heritage appeal.",https://upload.wikimedia.org/wikipedia/commons/0/01/Vsvarahacave.jpg
P288,Guru Shikhar,Mount Abu,Rajasthan,viewpoint,"peak,viewpoint,scenic,road-trip",4.6,0,2,24.5846,72.7276,80,winter,true,true,"Popular scenic viewpoint in Mount Abu with peak, panoramic views, and scenic.",https://upload.wikimedia.org/wikipedia/commons/6/6b/Mount_Abu.jpg
P289,Sunset Point Mount Abu,Mount Abu,Rajasthan,viewpoint,"sunset,viewpoint,hills,photography",4.5,0,1.5,24.5986,72.7066,76,winter,true,true,"Popular scenic viewpoint in Mount Abu with sunset views, panoramic views, and hill scenery.",https://upload.wikimedia.org/wikipedia/commons/6/6b/Mount_Abu.jpg
P290,Mount Abu Market,Mount Abu,Rajasthan,market,"market,shopping,food,local",4.2,0,1.5,24.5806,72.7096,62,winter,true,true,"Popular local market in Mount Abu with local shopping, shopping, and local food culture.",https://upload.wikimedia.org/wikipedia/commons/6/6b/Mount_Abu.jpg
P291,Ajmer Sharif Dargah,Ajmer,Rajasthan,heritage,"dargah,spiritual,pilgrimage,iconic",4.8,0,1.5,26.4599,74.6499,96,winter,true,true,"Popular heritage landmark in Ajmer with dargah, spiritual atmosphere, and pilgrimage value.",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Nakki_Lake_during_daytime.JPG/3840px-Nakki_Lake_during_daytime.JPG
P292,Ana Sagar Lake,Ajmer,Rajasthan,lake,"lake,walks,sunset,relaxed",4.4,0,1.5,26.4649,74.6449,74,winter,true,true,"Popular lakeside attraction in Ajmer with lake views, walks, and sunset views.",https://upload.wikimedia.org/wikipedia/commons/8/81/Delwada.jpg
P293,Adhai Din Ka Jhonpra,Ajmer,Rajasthan,heritage,"heritage,architecture,history,monument",4.5,0,1,26.4419,74.6519,72,winter,true,true,"Popular heritage landmark in Ajmer with heritage appeal, striking architecture, and rich history.",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Arbuda_Mountains.JPG/1920px-Arbuda_Mountains.JPG
P294,Akbari Fort and Museum,Ajmer,Rajasthan,fort,"fort,museum,history,heritage",4.3,20,1.5,26.4559,74.6309,64,winter,true,true,"Popular historic fort in Ajmer with fort architecture, local history, and rich history.",https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/ADHAI_DIN_KA_JHONPRA.jpg/1280px-ADHAI_DIN_KA_JHONPRA.jpg
P295,Ajmer Market,Ajmer,Rajasthan,market,"market,shopping,food,local",4.2,0,1.5,26.4379,74.6339,60,winter,true,true,"Popular local market in Ajmer with local shopping, shopping, and local food culture.",https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/ADHAI_DIN_KA_JHONPRA.jpg/1280px-ADHAI_DIN_KA_JHONPRA.jpg
P296,Raja Mahal,Orchha,Madhya Pradesh,palace,"palace,heritage,history,architecture",4.7,40,2,25.3610,78.6500,86,winter,true,true,"Popular royal palace in Orchha with royal architecture, heritage appeal, and rich history.",https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Achalgarh.jpg/500px-Achalgarh.jpg
P297,Jahangir Mahal,Orchha,Madhya Pradesh,palace,"palace,heritage,photography,history",4.8,40,2,25.3660,78.6450,90,winter,true,true,"Popular royal palace in Orchha with royal architecture, heritage appeal, and photo spots.",https://upload.wikimedia.org/wikipedia/commons/4/48/Chaturbhuj_Temple%2C_Orchha.jpg
P298,Chaturbhuj Temple,Orchha,Madhya Pradesh,temple,"temple,heritage,architecture,viewpoint",4.5,0,1.5,25.3430,78.6520,74,winter,true,true,"Popular sacred temple in Orchha with spiritual atmosphere, heritage appeal, and striking architecture.",https://upload.wikimedia.org/wikipedia/commons/4/48/Chaturbhuj_Temple%2C_Orchha.jpg
P299,Orchha Fort Complex,Orchha,Madhya Pradesh,fort,"fort,heritage,history,river-view",4.7,50,2.5,25.3570,78.6310,82,winter,true,true,"Popular historic fort in Orchha with fort architecture, heritage appeal, and rich history.",https://upload.wikimedia.org/wikipedia/commons/4/48/Chaturbhuj_Temple%2C_Orchha.jpg
P300,Betwa Riverside Cenotaphs,Orchha,Madhya Pradesh,heritage,"cenotaphs,river,photography,sunset",4.5,0,1.5,25.3390,78.6340,70,winter,true,true,"Popular heritage landmark in Orchha with cenotaphs, riverfront atmosphere, and photo spots.",https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Nakki_Lake_from_Mount_Abu_Wildlife_Sanctuary.JPG/3840px-Nakki_Lake_from_Mount_Abu_Wildlife_Sanctuary.JPG
P301,Namgyal Monastery,McLeod Ganj,Himachal Pradesh,heritage,"monastery,spiritual,tibetan,culture",4.7,0,1.5,32.2526,76.3319,84,summer,true,true,"Popular heritage landmark in McLeod Ganj with monastic calm, spiritual atmosphere, and tibetan.",https://upload.wikimedia.org/wikipedia/commons/6/6d/Dargah_of_Sufi_saint_Moinuddin_Chishti_Ajmer_India_%285%29.JPG
P302,Bhagsu Waterfall,McLeod Ganj,Himachal Pradesh,nature,"waterfall,trekking,nature,scenic",4.4,0,2,32.2576,76.3269,78,summer,true,true,"Popular nature retreat in McLeod Ganj with waterfall views, trekking routes, and natural beauty.",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/The_Anas%C4%81gar_Lake_1_PHOTOGRAPHED_BY_FATEH.RawKEy.jpg/500px-The_Anas%C4%81gar_Lake_1_PHOTOGRAPHED_BY_FATEH.RawKEy.jpg
P303,Dalai Lama Temple Complex,McLeod Ganj,Himachal Pradesh,temple,"temple,spiritual,peaceful,tibetan",4.8,0,2,32.2346,76.3339,92,summer,true,true,"Popular sacred temple in McLeod Ganj with spiritual atmosphere, peaceful surroundings, and tibetan.",https://upload.wikimedia.org/wikipedia/commons/d/d3/Adhai_Din-ka-Jhonpra_Screen_wall_%286133975257%29.jpg
